sale_date,site_id,site_name,product,total_litres,total_amount,avg_price
2025-08-30,KADOMA,KADOMA,KADOMA USD PETROL,45.37,67.5,1.49
2025-08-30,KHAMI,KHAMI,KHAMI USD PETROL,186.66,279.0,1.49
2025-08-30,MARONDERA,MARONDERA,MARONDERA USD DIESEL,106.0,154.76,1.46
2025-08-30,MARONDERA,MARONDERA,MARONDERA USD PETROL,242.77,363.0,1.5
2025-08-30,R MUGABE,R MUGABE,R MUGABE USD DIESEL,30.0,45.0,1.5
2025-08-30,R MUGABE,R MUGABE,R MUGABE USD PETROL,83.55,126.16,1.51
2025-08-30,SEKE,SEKE,SEKE USD PETROL,47.33,70.5,1.49
2025-08-31,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,228.28,346.56,1.52
2025-08-31,CRIPPS,CRIPPS,CRIPPS PETROL USD,105.4,155.4,1.47
2025-08-31,FIFE STREET,FIFE STREET,FIFE USD PETROL,230.66,345.0,1.5
2025-08-31,FORT STREET,FORT STREET,FORT USD PETROL,63.33,94.5,1.49
2025-08-31,MARONDERA,MARONDERA,MARONDERA USD DIESEL,324.24,473.04,1.46
2025-08-31,MARONDERA,MARONDERA,MARONDERA USD PETROL,96.4,144.0,1.49
2025-08-31,MPOPOMA,MPOPOMA,PETROL,6.66,56947.32,8550.65
2025-08-31,R MUGABE,R MUGABE,R MUGABE USD DIESEL,96.0,144.0,1.5
2025-08-31,R MUGABE,R MUGABE,R MUGABE USD PETROL,78.28,118.56,1.51
2025-08-31,SEKE,SEKE,SEKE USD DIESEL,38.03,56.24,1.48
2025-08-31,SEKE,SEKE,SEKE USD PETROL,121.14,181.5,1.5
2025-09-01,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,123.68,186.96,1.51
2025-09-01,CRIPPS,CRIPPS,CRIPPS PETROL USD,62.83,91.76,1.46
2025-09-01,FIFE STREET,FIFE STREET,FIFE USD PETROL,72.66,108.0,1.49
2025-09-01,FORT STREET,FORT STREET,FORT USD PETROL,62.9,93.0,1.48
2025-09-01,KADOMA,KADOMA,KADOMA USD DIESEL,43.92,63.64,1.45
2025-09-01,KADOMA,KADOMA,KADOMA USD PETROL,96.67,144.0,1.49
2025-09-01,MARONDERA,MARONDERA,MARONDERA USD DIESEL,403.22,588.38,1.46
2025-09-01,R MUGABE,R MUGABE,R MUGABE USD DIESEL,26.66,39.0,1.46
2025-09-01,R MUGABE,R MUGABE,R MUGABE USD PETROL,52.05,79.04,1.52
2025-09-01,SEKE,SEKE,SEKE USD PETROL,70.0,105.0,1.5
2025-09-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,190.33,288.8,1.52
2025-09-02,CRIPPS,CRIPPS,CRIPPS PETROL USD,93.92,137.64,1.47
2025-09-02,FIFE STREET,FIFE STREET,FIFE USD PETROL,308.33,462.0,1.5
2025-09-02,FORT STREET,FORT STREET,FORT USD PETROL,76.66,114.0,1.49
2025-09-02,MARONDERA,MARONDERA,MARONDERA USD DIESEL,147.79,214.62,1.45
2025-09-02,MARONDERA,MARONDERA,MARONDERA USD PETROL,127.48,190.5,1.49
2025-09-02,SEKE,SEKE,SEKE USD DIESEL,67.56,99.16,1.47
2025-09-02,SEKE,SEKE,SEKE USD PETROL,90.66,135.0,1.49
2025-09-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,101.31,153.52,1.52
2025-09-03,CRIPPS,CRIPPS,CRIPPS PETROL USD,31.75,45.88,1.45
2025-09-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,202.9,303.0,1.49
2025-09-03,FORT STREET,FORT STREET,FORT USD PETROL,166.0,249.0,1.5
2025-09-03,MARONDERA,MARONDERA,MARONDERA USD PETROL,339.63,508.5,1.5
2025-09-03,R MUGABE,R MUGABE,R MUGABE USD DIESEL,12.0,18.0,1.5
2025-09-03,R MUGABE,R MUGABE,R MUGABE USD PETROL,42.75,63.84,1.49
2025-09-03,SEKE,SEKE,SEKE USD PETROL,130.33,195.0,1.5
2025-09-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,51.97,77.52,1.49
2025-09-04,CRIPPS,CRIPPS,CRIPPS PETROL USD,87.83,128.76,1.47
2025-09-04,FIFE STREET,FIFE STREET,FIFE USD PETROL,209.99,313.5,1.49
2025-09-04,FORT STREET,FORT STREET,FORT USD PETROL,487.33,730.5,1.5
2025-09-04,KADOMA,KADOMA,KADOMA USD PETROL,20.0,30.0,1.5
2025-09-04,MARONDERA,MARONDERA,MARONDERA USD DIESEL,430.38,627.8,1.46
2025-09-04,MARONDERA,MARONDERA,MARONDERA USD PETROL,69.09,103.5,1.5
2025-09-04,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.0,30.0,1.5
2025-09-04,R MUGABE,R MUGABE,R MUGABE USD PETROL,72.37,109.44,1.51
2025-09-04,SEKE,SEKE,SEKE USD PETROL,59.33,88.5,1.49
2025-09-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,62.5,94.24,1.51
2025-09-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,633.73,949.5,1.5
2025-09-05,FORT STREET,FORT STREET,FORT USD PETROL,98.0,147.0,1.5
2025-09-05,KADOMA,KADOMA,KADOMA USD DIESEL,67.56,99.16,1.47
2025-09-05,KADOMA,KADOMA,KADOMA USD PETROL,178.67,267.0,1.49
2025-09-05,MARONDERA,MARONDERA,MARONDERA USD DIESEL,581.21,848.26,1.46
2025-09-05,MARONDERA,MARONDERA,MARONDERA USD PETROL,165.76,247.5,1.49
2025-09-05,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.0,30.0,1.5
2025-09-05,R MUGABE,R MUGABE,R MUGABE USD PETROL,73.67,110.96,1.51
2025-09-06,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,173.03,262.96,1.52
2025-09-06,FIFE STREET,FIFE STREET,FIFE USD PETROL,396.33,594.0,1.5
2025-09-06,FORT STREET,FORT STREET,FORT USD PETROL,96.66,144.0,1.49
2025-09-06,KADOMA,KADOMA,DIESEL,54.05,504961.56,9342.49
2025-09-06,KADOMA,KADOMA,PETROL,39.33,361317.06,9186.81
2025-09-06,MARONDERA,MARONDERA,MARONDERA USD DIESEL,30.64,43.8,1.43
2025-09-06,MARONDERA,MARONDERA,MARONDERA USD PETROL,190.84,285.0,1.49
2025-09-06,R MUGABE,R MUGABE,R MUGABE USD DIESEL,33.0,49.5,1.5
2025-09-06,R MUGABE,R MUGABE,R MUGABE USD PETROL,27.62,41.04,1.49
2025-09-07,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,110.71,167.2,1.51
2025-09-07,FIFE STREET,FIFE STREET,FIFE USD PETROL,476.68,714.0,1.5
2025-09-07,FORT STREET,FORT STREET,FORT USD PETROL,174.0,261.0,1.5
2025-09-07,KADOMA,KADOMA,DIESEL,40.54,374045.6,9226.58
2025-09-07,KADOMA,KADOMA,PETROL,8.66,74116.32,8558.47
2025-09-07,R MUGABE,R MUGABE,R MUGABE USD DIESEL,92.66,138.0,1.49
2025-09-07,R MUGABE,R MUGABE,R MUGABE USD PETROL,78.62,118.56,1.51
2025-09-08,FIFE STREET,FIFE STREET,FIFE USD DIESEL,226.66,329.96,1.46
2025-09-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,96.0,144.0,1.5
2025-09-08,FORT STREET,FORT STREET,FORT USD PETROL,6.66,9.0,1.35
2025-09-08,KADOMA,KADOMA,DIESEL,6.75,56106.84,8312.12
2025-09-08,MARONDERA,MARONDERA,MARONDERA USD PETROL,736.13,1104.0,1.5
2025-09-08,R MUGABE,R MUGABE,R MUGABE USD DIESEL,58.66,87.0,1.48
2025-09-08,R MUGABE,R MUGABE,R MUGABE USD PETROL,54.59,82.08,1.5
2025-09-09,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,217.76,329.84,1.51
2025-09-09,FIFE STREET,FIFE STREET,FIFE USD PETROL,349.12,522.0,1.5
2025-09-09,FORT STREET,FORT STREET,FORT USD DIESEL,182.31,267.54,1.47
2025-09-09,FORT STREET,FORT STREET,FORT USD PETROL,50.0,75.0,1.5
2025-09-09,KADOMA,KADOMA,KADOMA USD PETROL,6.67,9.0,1.35
2025-09-09,MARONDERA,MARONDERA,MARONDERA USD DIESEL,1238.95,1807.48,1.46
2025-09-09,MARONDERA,MARONDERA,MARONDERA USD PETROL,123.89,184.5,1.49
2025-09-09,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.0,30.0,1.5
2025-09-10,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,36.18,54.72,1.51
2025-09-10,FIFE STREET,FIFE STREET,FIFE USD PETROL,412.5,618.0,1.5
2025-09-10,FORT STREET,FORT STREET,FORT USD PETROL,99.33,148.5,1.5
2025-09-10,R MUGABE,R MUGABE,R MUGABE USD DIESEL,71.33,106.5,1.49
2025-09-10,R MUGABE,R MUGABE,R MUGABE USD PETROL,111.42,168.72,1.51
2025-09-11,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,144.72,218.88,1.51
2025-09-11,FIFE STREET,FIFE STREET,FIFE USD PETROL,421.26,631.5,1.5
2025-09-11,FORT STREET,FORT STREET,FORT USD PETROL,193.16,289.5,1.5
2025-09-11,MARONDERA,MARONDERA,MARONDERA USD DIESEL,424.37,619.04,1.46
2025-09-11,MARONDERA,MARONDERA,MARONDERA USD PETROL,30.68,45.0,1.47
2025-09-11,R MUGABE,R MUGABE,R MUGABE USD DIESEL,6.66,9.0,1.35
2025-09-12,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,143.21,217.36,1.52
2025-09-12,FIFE STREET,FIFE STREET,FIFE USD PETROL,571.36,856.5,1.5
2025-09-12,FORT STREET,FORT STREET,FORT USD PETROL,74.0,111.0,1.5
2025-09-12,KADOMA,KADOMA,KADOMA USD PETROL,31.33,46.5,1.48
2025-09-12,MARONDERA,MARONDERA,MARONDERA USD DIESEL,87.39,127.02,1.45
2025-09-12,MARONDERA,MARONDERA,MARONDERA USD PETROL,439.61,658.5,1.5
2025-09-12,R MUGABE,R MUGABE,R MUGABE USD PETROL,22.36,33.44,1.5
2025-09-13,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,94.77,142.88,1.51
2025-09-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,197.9,295.5,1.49
2025-09-13,FORT STREET,FORT STREET,FORT USD PETROL,277.33,415.5,1.5
2025-09-13,MARONDERA,MARONDERA,MARONDERA USD PETROL,238.0,359.38,1.51
2025-09-13,R MUGABE,R MUGABE,R MUGABE USD PETROL,47.36,71.44,1.51
2025-09-14,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,117.64,179.01,1.52
2025-09-14,FIFE STREET,FIFE STREET,FIFE USD PETROL,618.66,927.0,1.5
2025-09-14,FORT STREET,FORT STREET,FORT USD PETROL,71.13,106.5,1.5
2025-09-14,KADOMA,KADOMA,KADOMA USD PETROL,40.0,60.0,1.5
2025-09-14,MARONDERA,MARONDERA,MARONDERA USD PETROL,381.92,575.31,1.51
2025-09-14,R MUGABE,R MUGABE,R MUGABE USD PETROL,3.28,4.56,1.39
2025-09-15,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,126.79,192.78,1.52
2025-09-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,287.76,430.5,1.5
2025-09-15,FORT STREET,FORT STREET,FORT USD PETROL,16.66,24.0,1.44
2025-09-15,KADOMA,KADOMA,KADOMA USD PETROL,8.0,12.0,1.5
2025-09-15,MARONDERA,MARONDERA,MARONDERA USD PETROL,178.8,268.78,1.5
2025-09-15,R MUGABE,R MUGABE,R MUGABE USD PETROL,29.6,44.08,1.49
2025-09-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,202.77,309.06,1.52
2025-09-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,26.66,39.0,1.46
2025-09-16,FORT STREET,FORT STREET,FORT USD PETROL,26.66,39.0,1.46
2025-09-16,KADOMA,KADOMA,KADOMA USD PETROL,17.32,25.5,1.47
2025-09-16,MARONDERA,MARONDERA,MARONDERA USD PETROL,201.86,303.51,1.5
2025-09-16,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.0,30.0,1.5
2025-09-16,R MUGABE,R MUGABE,R MUGABE USD PETROL,31.57,47.12,1.49
2025-09-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,21.56,32.13,1.49
2025-09-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,128.0,192.0,1.5
2025-09-17,FORT STREET,FORT STREET,FORT USD PETROL,102.66,153.0,1.49
2025-09-17,MARONDERA,MARONDERA,MARONDERA USD PETROL,222.38,335.22,1.51
2025-09-17,R MUGABE,R MUGABE,R MUGABE USD DIESEL,3.33,4.5,1.35
2025-09-17,R MUGABE,R MUGABE,R MUGABE USD PETROL,85.52,129.2,1.51
2025-09-17,ROADPORT,ROADPORT,ROADPORT USD DIESEL,52.63,79.04,1.5
2025-09-17,ROADPORT,ROADPORT,ROAPORT USD PETROL,38.31,58.52,1.53
2025-09-18,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,204.54,312.12,1.53
2025-09-18,FORT STREET,FORT STREET,FORT USD PETROL,368.66,552.0,1.5
2025-09-18,KADOMA,KADOMA,KADOMA USD PETROL,27.33,40.5,1.48
2025-09-18,MARONDERA,MARONDERA,MARONDERA USD PETROL,355.89,536.05,1.51
2025-09-18,R MUGABE,R MUGABE,R MUGABE USD DIESEL,37.33,55.5,1.49
2025-09-18,R MUGABE,R MUGABE,R MUGABE USD PETROL,38.15,57.76,1.51
2025-09-18,ROADPORT,ROADPORT,ROADPORT USD DIESEL,207.23,314.64,1.52
2025-09-18,ROADPORT,ROADPORT,ROAPORT USD PETROL,198.05,304.92,1.54
2025-09-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,143.13,218.79,1.53
2025-09-19,FIFE STREET,FIFE STREET,FIFE USD PETROL,13.33,19.5,1.46
2025-09-19,FORT STREET,FORT STREET,FORT USD PETROL,117.33,175.5,1.5
2025-09-19,KADOMA,KADOMA,KADOMA USD DIESEL,27.51,39.96,1.45
2025-09-19,KADOMA,KADOMA,KADOMA USD PETROL,12.85,18.0,1.4
2025-09-19,MARONDERA,MARONDERA,MARONDERA USD DIESEL,279.81,410.13,1.47
2025-09-19,R MUGABE,R MUGABE,R MUGABE USD PETROL,35.51,53.2,1.5
2025-09-19,ROADPORT,ROADPORT,ROAPORT USD PETROL,52.83,80.08,1.52
2025-09-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,140.1,214.2,1.53
2025-09-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,472.8,708.0,1.5
2025-09-20,FORT STREET,FORT STREET,FORT USD DIESEL,662.24,973.14,1.47
2025-09-20,MARONDERA,MARONDERA,MARONDERA USD DIESEL,713.6,1048.11,1.47
2025-09-20,MARONDERA,MARONDERA,MARONDERA USD PETROL,46.66,69.46,1.49
2025-09-20,MPOPOMA,MPOPOMA,MPOPOMA BULK DIESEL USD,2996.36,4344.2,1.45
2025-09-20,R MUGABE,R MUGABE,R MUGABE USD DIESEL,163.99,244.5,1.49
2025-09-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,39.36,59.28,1.51
2025-09-20,ROADPORT,ROADPORT,ROADPORT USD DIESEL,44.07,66.88,1.52
2025-09-20,ROADPORT,ROADPORT,ROAPORT USD PETROL,29.22,44.66,1.53
2025-09-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,79.73,120.87,1.52
2025-09-21,FIFE STREET,FIFE STREET,FIFE USD PETROL,985.55,1477.5,1.5
2025-09-21,FORT STREET,FORT STREET,FORT USD PETROL,101.56,151.5,1.49
2025-09-21,MARONDERA,MARONDERA,MARONDERA USD DIESEL,220.01,323.4,1.47
2025-09-21,MARONDERA,MARONDERA,MARONDERA USD PETROL,71.86,107.21,1.49
2025-09-21,MPOPOMA,MPOPOMA,PETROL,42.3,398631.24,9423.91
2025-09-21,R MUGABE,R MUGABE,R MUGABE USD PETROL,141.44,214.32,1.52
2025-09-21,ROADPORT,ROADPORT,ROADPORT USD DIESEL,19.73,28.88,1.46
2025-09-21,ROADPORT,ROADPORT,ROAPORT USD PETROL,48.7,73.92,1.52
2025-09-22,FIFE STREET,FIFE STREET,FIFE USD PETROL,688.84,1032.0,1.5
2025-09-22,FORT STREET,FORT STREET,FORT USD DIESEL,231.29,339.57,1.47
2025-09-22,MARONDERA,MARONDERA,MARONDERA USD PETROL,341.05,514.91,1.51
2025-09-22,MPOPOMA,MPOPOMA,MPOPOMA BULK DIESEL USD,2531.89,3669.95,1.45
2025-09-22,R MUGABE,R MUGABE,R MUGABE USD DIESEL,99.86,148.5,1.49
2025-09-22,ROADPORT,ROADPORT,ROADPORT USD DIESEL,59.21,89.68,1.51
2025-09-22,ROADPORT,ROADPORT,ROAPORT USD PETROL,55.19,84.7,1.53
2025-09-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,206.95,315.18,1.52
2025-09-23,FIFE STREET,FIFE STREET,FIFE USD PETROL,427.22,639.0,1.5
2025-09-23,FORT STREET,FORT STREET,FORT USD PETROL,103.33,154.5,1.5
2025-09-23,MARONDERA,MARONDERA,MARONDERA USD PETROL,198.8,298.98,1.5
2025-09-23,MPOPOMA,MPOPOMA,MPOPOMA BULK DIESEL USD,2378.78,3448.1,1.45
2025-09-23,R MUGABE,R MUGABE,R MUGABE USD DIESEL,66.66,99.0,1.49
2025-09-23,R MUGABE,R MUGABE,R MUGABE USD PETROL,9.86,13.68,1.39
2025-09-23,ROADPORT,ROADPORT,ROAPORT USD PETROL,143.5,220.22,1.53
2025-09-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,184.97,281.52,1.52
2025-09-24,FIFE STREET,FIFE STREET,FIFE USD PETROL,348.4,522.0,1.5
2025-09-24,FORT STREET,FORT STREET,FORT USD DIESEL,353.74,518.91,1.47
2025-09-24,FORT STREET,FORT STREET,FORT USD PETROL,38.0,57.0,1.5
2025-09-24,MARONDERA,MARONDERA,MARONDERA USD PETROL,298.83,449.98,1.51
2025-09-24,ROADPORT,ROADPORT,ROADPORT USD DIESEL,75.0,114.0,1.52
2025-09-24,ROADPORT,ROADPORT,ROAPORT USD PETROL,50.64,77.0,1.52
2025-09-25,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,92.15,140.76,1.53
2025-09-25,FIFE STREET,FIFE STREET,FIFE USD DIESEL,722.4,1054.12,1.46
2025-09-25,FORT STREET,FORT STREET,FORT USD PETROL,342.6,513.0,1.5
2025-09-25,MARONDERA,MARONDERA,MARONDERA USD DIESEL,186.7,273.42,1.46
2025-09-25,MARONDERA,MARONDERA,MARONDERA USD PETROL,118.25,178.18,1.51
2025-09-25,R MUGABE,R MUGABE,R MUGABE USD DIESEL,13.33,19.5,1.46
2025-09-25,R MUGABE,R MUGABE,R MUGABE USD PETROL,19.73,28.88,1.46
2025-09-25,ROADPORT,ROADPORT,ROADPORT USD DIESEL BUS,102.7,150.96,1.47
2025-09-25,ROADPORT,ROADPORT,ROAPORT USD PETROL,70.72,107.8,1.52
2025-09-25,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,284.0,426.0,1.5
2025-09-25,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,251.65,379.01,1.51
2025-09-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,125.16,191.25,1.53
2025-09-26,FIFE STREET,FIFE STREET,FIFE USD DIESEL,32.86,46.72,1.42
2025-09-26,MARONDERA,MARONDERA,MARONDERA USD DIESEL,818.64,1202.46,1.47
2025-09-26,R MUGABE,R MUGABE,R MUGABE USD DIESEL,71.33,106.5,1.49
2025-09-26,R MUGABE,R MUGABE,R MUGABE USD PETROL,411.51,624.72,1.52
2025-09-26,ROADPORT,ROADPORT,ROADPORT USD DIESEL,90.13,136.8,1.52
2025-09-26,ROADPORT,ROADPORT,ROADPORT USD DIESEL BUS,135.13,199.8,1.48
2025-09-26,ROADPORT,ROADPORT,ROAPORT USD PETROL,33.76,50.82,1.51
2025-09-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,108.49,165.24,1.52
2025-09-27,FIFE STREET,FIFE STREET,FIFE USD PETROL,895.33,1342.5,1.5
2025-09-27,FORT STREET,FORT STREET,FORT USD PETROL,287.33,430.5,1.5
2025-09-27,MARONDERA,MARONDERA,MARONDERA USD PETROL,349.66,526.99,1.51
2025-09-27,MSASA,MSASA,MSASA USD PETROL,620.77,954.8,1.54
2025-09-27,R MUGABE,R MUGABE,R MUGABE USD DIESEL,55.99,82.5,1.47
2025-09-27,R MUGABE,R MUGABE,R MUGABE USD PETROL,98.02,148.96,1.52
2025-09-27,ROADPORT,ROADPORT,ROADPORT USD DIESEL,61.84,92.72,1.5
2025-09-27,ROADPORT,ROADPORT,ROAPORT USD PETROL,172.07,264.88,1.54
2025-09-27,SAMORA,SAMORA,SAMORA USD PETROL,78.81,117.78,1.49
2025-09-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,468.52,716.04,1.53
2025-09-28,FIFE STREET,FIFE STREET,FIFE USD DIESEL,41.18,59.86,1.45
2025-09-28,FIFE STREET,FIFE STREET,FIFE USD PETROL,121.33,181.5,1.5
2025-09-28,FORT STREET,FORT STREET,FORT USD PETROL,242.0,363.0,1.5
2025-09-28,MARONDERA,MARONDERA,MARONDERA USD DIESEL,512.27,752.64,1.47
2025-09-28,MARONDERA,MARONDERA,MARONDERA USD PETROL,167.0,252.17,1.51
2025-09-28,MSASA,MSASA,MSASA USD PETROL,321.2,494.34,1.54
2025-09-28,R MUGABE,R MUGABE,R MUGABE USD DIESEL,129.99,193.5,1.49
2025-09-28,R MUGABE,R MUGABE,R MUGABE USD PETROL,72.52,109.44,1.51
2025-09-28,ROADPORT,ROADPORT,ROADPORT USD DIESEL,198.68,300.96,1.51
2025-09-28,ROADPORT,ROADPORT,ROAPORT USD PETROL,169.64,260.26,1.53
2025-09-28,SAMORA,SAMORA,SAMORA USD DIESEL,13.24,19.63,1.48
2025-09-28,SAMORA,SAMORA,SAMORA USD PETROL,270.2,407.7,1.51
2025-09-29,FORT STREET,FORT STREET,FORT USD DIESEL,461.9,677.67,1.47
2025-09-29,MARONDERA,MARONDERA,MARONDERA USD DIESEL,329.62,483.63,1.47
2025-09-29,MARONDERA,MARONDERA,MARONDERA USD PETROL,396.33,597.96,1.51
2025-09-29,R MUGABE,R MUGABE,R MUGABE USD PETROL,85.57,129.2,1.51
2025-09-29,ROADPORT,ROADPORT,ROADPORT USD DIESEL,93.42,141.36,1.51
2025-09-29,ROADPORT,ROADPORT,ROAPORT USD PETROL,142.66,218.68,1.53
2025-09-30,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,115.03,175.95,1.53
2025-09-30,FIFE STREET,FIFE STREET,FIFE USD PETROL,33.32,49.5,1.49
2025-09-30,FORT STREET,FORT STREET,FORT USD PETROL,75.65,112.5,1.49
2025-09-30,MARONDERA,MARONDERA,MARONDERA USD PETROL,330.47,498.3,1.51
2025-09-30,MSASA,MSASA,MSASA USD PETROL,202.24,311.08,1.54
2025-09-30,R MUGABE,R MUGABE,R MUGABE USD DIESEL,75.0,112.5,1.5
2025-09-30,R MUGABE,R MUGABE,R MUGABE USD PETROL,55.25,83.6,1.51
2025-09-30,ROADPORT,ROADPORT,ROADPORT USD DIESEL,32.89,48.64,1.48
2025-09-30,ROADPORT,ROADPORT,ROADPORT USD DIESEL BUS,128.37,189.44,1.48
2025-09-30,ROADPORT,ROADPORT,ROAPORT USD PETROL,320.12,492.8,1.54
2025-10-01,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,119.6,182.07,1.52
2025-10-01,FIFE STREET,FIFE STREET,FIFE USD PETROL,101.14,150.0,1.48
2025-10-01,FORT STREET,FORT STREET,FORT USD PETROL,194.07,294.88,1.52
2025-10-01,MARONDERA,MARONDERA,MARONDERA USD PETROL,306.62,462.06,1.51
2025-10-01,R MUGABE,R MUGABE,R MUGABE USD DIESEL,12.0,18.0,1.5
2025-10-01,R MUGABE,R MUGABE,R MUGABE USD PETROL,131.57,199.12,1.51
2025-10-01,ROADPORT,ROADPORT,ROADPORT USD DIESEL,58.55,88.16,1.51
2025-10-01,ROADPORT,ROADPORT,ROAPORT USD PETROL,75.64,115.5,1.53
2025-10-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,149.01,227.97,1.53
2025-10-02,FIFE STREET,FIFE STREET,FIFE USD PETROL,555.99,832.5,1.5
2025-10-02,FORT STREET,FORT STREET,FORT USD PETROL,116.44,176.32,1.51
2025-10-02,MARONDERA,MARONDERA,MARONDERA USD DIESEL,303.79,445.41,1.47
2025-10-02,MARONDERA,MARONDERA,MARONDERA USD PETROL,206.9,311.06,1.5
2025-10-02,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,26.49,39.26,1.48
2025-10-02,R MUGABE,R MUGABE,R MUGABE USD DIESEL,86.66,129.0,1.49
2025-10-02,R MUGABE,R MUGABE,R MUGABE USD PETROL,39.46,59.28,1.5
2025-10-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,155.55,237.15,1.52
2025-10-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,606.84,909.0,1.5
2025-10-03,FORT STREET,FORT STREET,FORT USD PETROL,129.6,196.08,1.51
2025-10-03,KADOMA,KADOMA,DIESEL,39.86,364694.46,9149.38
2025-10-03,KADOMA,KADOMA,PETROL,7.28,64851.78,8908.21
2025-10-03,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,39.74,58.89,1.48
2025-10-03,R MUGABE,R MUGABE,R MUGABE USD PETROL,17.76,25.84,1.45
2025-10-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,406.53,621.18,1.53
2025-10-04,FIFE STREET,FIFE STREET,FIFE USD PETROL,452.59,678.0,1.5
2025-10-04,FORT STREET,FORT STREET,FORT USD PETROL,52.63,79.04,1.5
2025-10-04,KADOMA,KADOMA,DIESEL,74.31,691984.36,9312.13
2025-10-04,KADOMA,KADOMA,PETROL,17.88,157497.18,8808.57
2025-10-04,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,26.49,39.26,1.48
2025-10-04,R MUGABE,R MUGABE,R MUGABE USD DIESEL,28.69,42.0,1.46
2025-10-04,R MUGABE,R MUGABE,R MUGABE USD PETROL,88.81,133.76,1.51
2025-10-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,240.52,367.2,1.53
2025-10-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,401.33,601.5,1.5
2025-10-05,FORT STREET,FORT STREET,FORT USD PETROL,426.57,647.52,1.52
2025-10-05,KADOMA,KADOMA,DIESEL,106.08,991220.84,9344.09
2025-10-05,MARONDERA,MARONDERA,MARONDERA USD DIESEL,472.85,693.84,1.47
2025-10-05,MARONDERA,MARONDERA,MARONDERA USD PETROL,331.12,499.81,1.51
